BUKRS,LIFNR,AUGDT,AUGBL,ZUONR,GJAHR,BELNR,BUZEI,BUDAT,BLDAT,CPUDT,WAERS,XBLNR,BLART,MONAT,BSCHL,SHKZ,MWSKZ,DMBTR,WRBTR,ZFBDT,ZTERM,ZLSCH,,,,CHECT,XBANC,BANCD,VOIDR,VOIDD,
1001,400717,2020-04-02,2001812188,6-945-03167,2020,2500250481,1,2020-04-02,2020-03-03,2020-04-02,USD,6-945-03167,HV,4,31,H,I0,43.58,43.58,2020-03-03,0017,V,2020-04-02,US02,2020-04-02,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-03,2001812686,3-246-18348,2020,2500249938,1,2020-03-26,2020-03-25,2020-03-26,USD,3-246-18348,HV,3,31,H,I0,23.35,23.35,2020-03-25,0017,V,2020-04-03,US02,2020-04-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-03,2001812686,3-246-43399,2020,2500249922,1,2020-03-26,2020-03-26,2020-03-26,USD,3-246-43399,HV,3,31,H,I0,16.78,16.78,2020-03-26,0017,V,2020-04-03,US02,2020-04-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-03,2001812686,6-845-15369,2020,2500248032,1,2020-04-03,2019-11-21,2020-04-03,USD,6-845-15369,HV,4,31,H,I0,420.82,420.82,2019-11-21,0017,V,2020-04-03,US02,2020-04-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-03,2001812686,6-851-93749,2020,2500248033,1,2020-04-03,2019-11-28,2020-04-03,USD,6-851-93749,HV,4,31,H,I0,381.41,381.41,2019-11-28,0017,V,2020-04-03,US02,2020-04-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-03,2001812686,6-866-10115,2020,2500248034,1,2020-04-03,2019-12-12,2020-04-03,USD,6-866-10115,HV,4,31,H,I0,359.15,359.15,2019-12-12,0017,V,2020-04-03,US02,2020-04-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-03,2001812686,6-880-99036,2020,2500248035,1,2020-04-03,2019-12-26,2020-04-03,USD,6-880-99036,HV,4,31,H,I0,345.72,345.72,2019-12-26,0017,V,2020-04-03,US02,2020-04-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-03,2001812686,6-966-10548,2020,2500250479,1,2020-04-02,2020-03-24,2020-04-02,USD,6-966-10548,HV,4,31,H,I0,374.08,374.08,2020-03-24,0017,V,2020-04-03,US02,2020-04-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-03,2001812686,6-966-10549,2020,2500250480,1,2020-04-02,2020-03-24,2020-04-02,USD,6-966-10549,HV,4,31,H,I0,5.32,5.32,2020-03-24,0017,V,2020-04-03,US02,2020-04-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-03,2001812686,6-967-36001,2020,2500250020,1,2020-03-27,2020-03-25,2020-03-27,USD,6-967-36001,HV,3,31,H,I0,914.99,914.99,2020-03-25,0017,V,2020-04-03,US02,2020-04-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-03,2001812686,6-968-79975,2020,2500250022,1,2020-03-27,2020-03-26,2020-03-27,USD,6-968-79975,HV,3,31,H,I0,8635.06,8635.06,2020-03-26,0017,V,2020-04-03,US02,2020-04-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-03,2001812686,6-969-07632,2020,2500250017,1,2020-03-27,2020-03-26,2020-03-27,USD,6-969-07632,HV,3,31,H,I0,832.90,832.90,2020-03-26,0017,V,2020-04-03,US02,2020-04-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-03,2001812686,6-969-11184,2020,2500250023,1,2020-03-27,2020-03-26,2020-03-27,USD,6-969-11184,HV,3,31,H,I0,1155.76,1155.76,2020-03-26,0017,V,2020-04-03,US02,2020-04-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-03,2001812686,6-969-26436,2020,2500250021,1,2020-03-27,2020-03-26,2020-03-27,USD,6-969-26436,HV,3,31,H,I0,4010.96,4010.96,2020-03-26,0017,V,2020-04-03,US02,2020-04-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-03,2001812686,6-969-30159,2020,2500249982,1,2020-03-26,2020-03-26,2020-03-26,USD,6-969-30159,HV,3,31,H,I0,642.72,642.72,2020-03-26,0017,V,2020-04-03,US02,2020-04-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-03,2001812686,6-969-68902,2020,2500250016,1,2020-03-27,2020-03-26,2020-03-27,USD,6-969-68902,HV,3,31,H,I0,10.21,10.21,2020-03-26,0017,V,2020-04-03,US02,2020-04-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-06,2001813414,3-246-63052,2020,2500250024,1,2020-03-27,2020-03-27,2020-03-27,USD,3-246-63052,HV,3,31,H,I0,42.86,42.86,2020-03-27,0017,V,2020-04-06,US02,2020-04-06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-06,2001813414,3-246-66194,2020,2500250025,1,2020-03-27,2020-03-27,2020-03-27,USD,3-246-66194,HV,3,31,H,I0,103.52,103.52,2020-03-27,0017,V,2020-04-06,US02,2020-04-06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-06,2001813414,3-246-66383,2020,2500250026,1,2020-03-27,2020-03-27,2020-03-27,USD,3-246-66383,HV,3,31,H,I0,21.25,21.25,2020-03-27,0017,V,2020-04-06,US02,2020-04-06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-07,2001813852,3-239-91509,2020,2500250880,1,2020-04-07,2020-03-06,2020-04-07,USD,3-239-91509,HV,4,31,H,I0,19.19,19.19,2020-03-06,0017,V,2020-04-07,US02,2020-04-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-07,2001813852,3-244-62265,2020,2500250942,1,2020-04-07,2020-03-20,2020-04-07,USD,3-244-62265,HV,4,31,H,I0,38.34,38.34,2020-03-20,0017,V,2020-04-07,US02,2020-04-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-07,2001813852,6-941-11724,2020,2500250763,1,2020-04-07,2020-02-27,2020-04-07,USD,6-941-11724,HV,4,31,H,I0,174.28,174.28,2020-02-27,0017,V,2020-04-07,US02,2020-04-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-07,2001813852,6-941-36445,2020,2500250808,1,2020-04-07,2020-02-27,2020-04-07,USD,6-941-36445,HV,4,31,H,I0,182.83,182.83,2020-02-27,0017,V,2020-04-07,US02,2020-04-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-07,2001813852,6-948-32622,2020,2500250764,1,2020-04-07,2020-03-05,2020-04-07,USD,6-948-32622,HV,4,31,H,I0,174.00,174.00,2020-03-05,0017,V,2020-04-07,US02,2020-04-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-07,2001813852,6-948-58426,2020,2500250813,1,2020-04-07,2020-03-05,2020-04-07,USD,6-948-58426,HV,4,31,H,I0,242.45,242.45,2020-03-05,0017,V,2020-04-07,US02,2020-04-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-07,2001813852,6-955-70775,2020,2500250765,1,2020-04-07,2020-03-12,2020-04-07,USD,6-955-70775,HV,4,31,H,I0,136.57,136.57,2020-03-12,0017,V,2020-04-07,US02,2020-04-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-07,2001813852,6-962-12454,2020,2500250766,1,2020-04-07,2020-03-19,2020-04-07,USD,6-962-12454,HV,4,31,H,I0,185.83,185.83,2020-03-19,0017,V,2020-04-07,US02,2020-04-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-07,2001813852,6-962-59995,2020,2500250884,1,2020-04-07,2020-03-19,2020-04-07,USD,6-962-59995,HV,4,31,H,I0,182.13,182.13,2020-03-19,0017,V,2020-04-07,US02,2020-04-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-07,2001813852,6-969-11239,2020,2500250943,1,2020-04-07,2020-03-26,2020-04-07,USD,6-969-11239,HV,4,31,H,I0,98.31,98.31,2020-03-26,0017,V,2020-04-07,US02,2020-04-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-07,2001813852,6-969-76921,2020,2500250805,1,2020-04-07,2020-03-26,2020-04-07,USD,6-969-76921,HV,4,31,H,I0,173.16,173.16,2020-03-26,0017,V,2020-04-07,US02,2020-04-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-08,2001814230,6-954-95794,2020,2500250133,1,2020-04-08,2020-03-12,2020-04-08,USD,6-954-95794,HV,4,31,H,I0,403.05,403.05,2020-03-12,0017,V,2020-04-08,US02,2020-04-08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-08,2001814230,6-955-44691,2020,2500251366,1,2020-04-08,2020-03-12,2020-04-08,USD,6-955-44691,HV,4,31,H,I0,209.68,209.68,2020-03-12,0017,V,2020-04-08,US02,2020-04-08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-08,2001814230,6-961-86581,2020,2500250583,1,2020-04-08,2020-03-19,2020-04-08,USD,6-961-86581,HV,4,31,H,I0,149.59,149.59,2020-03-19,0017,V,2020-04-08,US02,2020-04-08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-08,2001814230,6-962-37088,2020,2500249830,1,2020-04-08,2020-03-19,2020-04-08,USD,6-962-37088,HV,4,31,H,I0,244.76,244.76,2020-03-19,0017,V,2020-04-08,US02,2020-04-08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-08,2001814230,6-969-11186,2020,2500250584,1,2020-04-08,2020-03-26,2020-04-08,USD,6-969-11186,HV,4,31,H,I0,89.89,89.89,2020-03-26,0017,V,2020-04-08,US02,2020-04-08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-08,2001814230,6-969-52927,2020,2500250143,1,2020-04-08,2020-03-26,2020-04-08,USD,6-969-52927,HV,4,31,H,I0,415.03,415.03,2020-03-26,0017,V,2020-04-08,US02,2020-04-08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-09,2001814679,3-235-30715,2020,2500250803,1,2020-04-09,2020-02-21,2020-04-09,USD,3-235-30715,HV,4,31,H,I0,31.87,31.87,2020-02-21,0017,V,2020-04-09,US02,2020-04-09,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-10,2001815084,6-972-83063,2020,2500250477,1,2020-04-02,2020-03-31,2020-04-02,USD,6-972-83063,HV,4,31,H,I0,77.91,77.91,2020-03-31,0017,V,2020-04-10,US02,2020-04-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-10,2001815084,6-972-83064,2020,2500250478,1,2020-04-02,2020-03-31,2020-04-02,USD,6-972-83064,HV,4,31,H,I0,33.80,33.80,2020-03-31,0017,V,2020-04-10,US02,2020-04-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-10,2001815084,6-974-44262,2020,2500250624,1,2020-04-08,2020-04-01,2020-04-08,USD,6-974-44262,HV,4,31,H,I0,607.77,607.77,2020-04-01,0017,V,2020-04-10,US02,2020-04-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-10,2001815084,6-975-00174,2020,2500250625,1,2020-04-08,2020-04-02,2020-04-08,USD,6-975-00174,HV,4,31,H,I0,3211.08,3211.08,2020-04-02,0017,V,2020-04-10,US02,2020-04-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-10,2001815084,6-975-18665,2020,2500250582,1,2020-04-08,2020-04-02,2020-04-08,USD,6-975-18665,HV,4,31,H,I0,27.01,27.01,2020-04-02,0017,V,2020-04-10,US02,2020-04-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-10,2001815084,6-975-23781,2020,2500250601,1,2020-04-03,2020-04-02,2020-04-03,USD,6-975-23781,HV,4,31,H,I0,563.99,563.99,2020-04-02,0017,V,2020-04-10,US02,2020-04-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-10,2001815084,6-975-26148,2020,2500250627,1,2020-04-08,2020-04-02,2020-04-08,USD,6-975-26148,HV,4,31,H,I0,732.82,732.82,2020-04-02,0017,V,2020-04-10,US02,2020-04-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-10,2001815084,6-975-26150,2020,2500250585,1,2020-04-08,2020-04-02,2020-04-08,USD,6-975-26150,HV,4,31,H,I0,85.95,85.95,2020-04-02,0017,V,2020-04-10,US02,2020-04-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-10,2001815084,6-975-26192,2020,2500250806,1,2020-04-07,2020-04-02,2020-04-07,USD,6-975-26192,HV,4,31,H,I0,47.93,47.93,2020-04-02,0017,V,2020-04-10,US02,2020-04-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-10,2001815084,6-975-26193,2020,2500250944,1,2020-04-07,2020-04-02,2020-04-07,USD,6-975-26193,HV,4,31,H,I0,116.33,116.33,2020-04-02,0017,V,2020-04-10,US02,2020-04-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-10,2001815084,6-975-43354,2020,2500250626,1,2020-04-08,2020-04-02,2020-04-08,USD,6-975-43354,HV,4,31,H,I0,7430.72,7430.72,2020-04-02,0017,V,2020-04-10,US02,2020-04-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-10,2001815084,6-975-71262,2020,2500250600,1,2020-04-03,2020-04-02,2020-04-03,USD,6-975-71262,HV,4,31,H,I0,734.45,734.45,2020-04-02,0017,V,2020-04-10,US02,2020-04-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-13,2001815678,3-248-34982,2020,2500250752,1,2020-04-08,2020-04-03,2020-04-08,USD,3-248-34982,HV,4,31,H,I0,85.28,85.28,2020-04-03,0017,V,2020-04-13,US02,2020-04-13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-13,2001815678,3-248-37912,2020,2500250599,1,2020-04-03,2020-04-03,2020-04-03,USD,3-248-37912,HV,4,31,H,I0,16.68,16.68,2020-04-03,0017,V,2020-04-13,US02,2020-04-13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-13,2001815678,3-248-39087,2020,2500250945,1,2020-04-07,2020-04-03,2020-04-07,USD,3-248-39087,HV,4,31,H,I0,12.76,12.76,2020-04-03,0017,V,2020-04-13,US02,2020-04-13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-13,2001815678,6-976-40252,2020,2500250793,1,2020-04-06,2020-04-03,2020-04-06,USD,6-976-40252,HV,4,31,H,I0,321.09,321.09,2020-04-03,0017,V,2020-04-13,US02,2020-04-13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-15,2001816676,6-975-26235,2020,2500251414,1,2020-04-15,2020-04-02,2020-04-15,USD,6-975-26235,HV,4,31,H,I0,203.08,203.08,2020-04-02,0017,V,2020-04-15,US02,2020-04-15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-17,2001817604,3-249-70620,2020,2500252000,1,2020-04-16,2020-04-09,2020-04-16,USD,3-249-70620,HV,4,31,H,I0,18.89,18.89,2020-04-09,0017,V,2020-04-17,US02,2020-04-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-17,2001817604,6-979-77385,2020,2500251999,1,2020-04-16,2020-04-08,2020-04-16,USD,6-979-77385,HV,4,31,H,I0,639.02,639.02,2020-04-08,0017,V,2020-04-17,US02,2020-04-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-17,2001817604,6-981-08686,2020,2500251629,1,2020-04-15,2020-04-09,2020-04-15,USD,6-981-08686,HV,4,31,H,I0,142.42,142.42,2020-04-09,0017,V,2020-04-17,US02,2020-04-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-17,2001817604,6-981-55740,2020,2500251413,1,2020-04-15,2020-04-09,2020-04-15,USD,6-981-55740,HV,4,31,H,I0,140.15,140.15,2020-04-09,0017,V,2020-04-17,US02,2020-04-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-17,2001817604,6-981-69659,2020,2500252004,1,2020-04-16,2020-04-09,2020-04-16,USD,6-981-69659,HV,4,31,H,I0,3440.32,3440.32,2020-04-09,0017,V,2020-04-17,US02,2020-04-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-17,2001817604,6-981-69833,2020,2500252005,1,2020-04-16,2020-04-09,2020-04-16,USD,6-981-69833,HV,4,31,H,I0,5457.84,5457.84,2020-04-09,0017,V,2020-04-17,US02,2020-04-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-17,2001817604,6-981-74420,2020,2500252010,1,2020-04-16,2020-04-09,2020-04-16,USD,6-981-74420,HV,4,31,H,I0,496.14,496.14,2020-04-09,0017,V,2020-04-17,US02,2020-04-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-17,2001817604,6-981-93579,2020,2500251441,1,2020-04-09,2020-04-09,2020-04-09,USD,6-981-93579,HV,4,31,H,I0,415.32,415.32,2020-04-09,0017,V,2020-04-17,US02,2020-04-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-17,2001817604,6-981-93725,2020,2500251409,1,2020-04-09,2020-04-09,2020-04-09,USD,6-981-93725,HV,4,31,H,I0,622.76,622.76,2020-04-09,0017,V,2020-04-17,US02,2020-04-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-20,2001818241,3-250-03619,2020,2500252006,1,2020-04-16,2020-04-10,2020-04-16,USD,3-250-03619,HV,4,31,H,I0,42.22,42.22,2020-04-10,0017,V,2020-04-20,US02,2020-04-20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-20,2001818241,3-250-06649,2020,2500251536,1,2020-04-10,2020-04-10,2020-04-10,USD,3-250-06649,HV,4,31,H,I0,33.74,33.74,2020-04-10,0017,V,2020-04-20,US02,2020-04-20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-22,2001819142,6-962-70322,2020,2500252129,1,2020-04-22,2020-03-19,2020-04-22,USD,6-962-70322,HV,4,31,H,I0,61.78,61.78,2020-03-19,0017,V,2020-04-22,US02,2020-04-22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-22,2001819142,6-968-73516,2020,2500252130,1,2020-04-22,2020-03-26,2020-04-22,USD,6-968-73516,HV,4,31,H,I0,9.64,9.64,2020-03-26,0017,V,2020-04-22,US02,2020-04-22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-24,2001820061,6-986-09827,2020,2500252001,1,2020-04-16,2020-04-15,2020-04-16,USD,6-986-09827,HV,4,31,H,I0,474.98,474.98,2020-04-15,0017,V,2020-04-24,US02,2020-04-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-24,2001820061,6-987-19351,2020,2500252009,1,2020-04-16,2020-04-16,2020-04-16,USD,6-987-19351,HV,4,31,H,I0,3090.24,3090.24,2020-04-16,0017,V,2020-04-24,US02,2020-04-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-24,2001820061,6-987-26339,2020,2500252007,1,2020-04-16,2020-04-16,2020-04-16,USD,6-987-26339,HV,4,31,H,I0,763.83,763.83,2020-04-16,0017,V,2020-04-24,US02,2020-04-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-24,2001820061,6-987-42212,2020,2500251995,1,2020-04-16,2020-04-16,2020-04-16,USD,6-987-42212,HV,4,31,H,I0,10.05,10.05,2020-04-16,0017,V,2020-04-24,US02,2020-04-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-24,2001820061,6-987-51662,2020,2500252012,1,2020-04-16,2020-04-16,2020-04-16,USD,6-987-51662,HV,4,31,H,I0,718.74,718.74,2020-04-16,0017,V,2020-04-24,US02,2020-04-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-24,2001820061,6-987-97385,2020,2500252083,1,2020-04-20,2020-04-16,2020-04-20,USD,6-987-97385,HV,4,31,H,I0,211.04,211.04,2020-04-16,0017,V,2020-04-24,US02,2020-04-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-24,2001820061,6-988-11928,2020,2500252008,1,2020-04-16,2020-04-16,2020-04-16,USD,6-988-11928,HV,4,31,H,I0,4908.73,4908.73,2020-04-16,0017,V,2020-04-24,US02,2020-04-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-24,2001820061,6-988-15064,2020,2500252011,1,2020-04-16,2020-04-16,2020-04-16,USD,6-988-15064,HV,4,31,H,I0,322.76,322.76,2020-04-16,0017,V,2020-04-24,US02,2020-04-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-24,2001820061,6-988-17360,2020,2500252031,1,2020-04-20,2020-04-16,2020-04-20,USD,6-988-17360,HV,4,31,H,I0,66.49,66.49,2020-04-16,0017,V,2020-04-24,US02,2020-04-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-27,2001820636,3-234-62054,2020,2500252554,1,2020-04-27,2020-02-19,2020-04-27,USD,3-234-62054,HV,4,31,H,I0,58.16,58.16,2020-02-19,0017,V,2020-04-27,US02,2020-04-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-27,2001820636,3-251-66904,2020,2500252482,1,2020-04-22,2020-04-17,2020-04-22,USD,3-251-66904,HV,4,31,H,I0,63.27,63.27,2020-04-17,0017,V,2020-04-27,US02,2020-04-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-27,2001820636,3-251-69608,2020,2500252073,1,2020-04-20,2020-04-17,2020-04-20,USD,3-251-69608,HV,4,31,H,I0,12.65,12.65,2020-04-17,0017,V,2020-04-27,US02,2020-04-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-27,2001820636,6-916-68287,2020,2500252555,1,2020-04-27,2020-02-04,2020-04-27,USD,6-916-68287,HV,4,31,H,I0,20.60,20.60,2020-02-04,0017,V,2020-04-27,US02,2020-04-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-27,2001820636,6-989-17713,2020,2500252085,1,2020-04-20,2020-04-17,2020-04-20,USD,6-989-17713,HV,4,31,H,I0,532.96,532.96,2020-04-17,0017,V,2020-04-27,US02,2020-04-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-29,2001821434,3-248-39047,2020,2500252171,1,2020-04-29,2020-04-03,2020-04-29,USD,3-248-39047,HV,4,31,H,I0,52.17,52.17,2020-04-03,0017,V,2020-04-29,US02,2020-04-29,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-29,2001821434,6-954-74029,2020,2500252178,1,2020-04-29,2020-03-12,2020-04-29,USD,6-954-74029,HV,4,31,H,I0,1280.91,1280.91,2020-03-12,0017,V,2020-04-29,US02,2020-04-29,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-29,2001821434,6-962-36972,2020,2500252176,1,2020-04-29,2020-03-19,2020-04-29,USD,6-962-36972,HV,4,31,H,I0,851.14,851.14,2020-03-19,0017,V,2020-04-29,US02,2020-04-29,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-29,2001821434,6-969-11189,2020,2500252174,1,2020-04-29,2020-03-26,2020-04-29,USD,6-969-11189,HV,4,31,H,I0,642.77,642.77,2020-03-26,0017,V,2020-04-29,US02,2020-04-29,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-04-29,2001821434,6-975-72634,2020,2500252173,1,2020-04-29,2020-04-02,2020-04-29,USD,6-975-72634,HV,4,31,H,I0,402.35,402.35,2020-04-02,0017,V,2020-04-29,US02,2020-04-29,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-05-01,2001822509,6-992-30207,2020,2500252460,1,2020-04-22,2020-04-22,2020-04-22,USD,6-992-30207,HV,4,31,H,I0,15.94,15.94,2020-04-22,0017,V,2020-05-01,US02,2020-05-01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-05-01,2001822509,6-992-77950,2020,2500252657,1,2020-04-24,2020-04-22,2020-04-24,USD,6-992-77950,HV,4,31,H,I0,427.59,427.59,2020-04-22,0017,V,2020-05-01,US02,2020-05-01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-05-01,2001822509,6-993-22288,2020,2500252662,1,2020-04-24,2020-04-23,2020-04-24,USD,6-993-22288,HV,4,31,H,I0,3941.13,3941.13,2020-04-23,0017,V,2020-05-01,US02,2020-05-01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-05-01,2001822509,6-993-25366,2020,2500252577,1,2020-04-23,2020-04-23,2020-04-23,USD,6-993-25366,HV,4,31,H,I0,370.04,370.04,2020-04-23,0017,V,2020-05-01,US02,2020-05-01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-05-01,2001822509,6-993-27469,2020,2500252989,1,2020-04-30,2020-04-23,2020-04-30,USD,6-993-27469,HV,4,31,H,I0,59.00,59.00,2020-04-23,0017,V,2020-05-01,US02,2020-05-01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-05-01,2001822509,6-993-47916,2020,2500252659,1,2020-04-24,2020-04-23,2020-04-24,USD,6-993-47916,HV,4,31,H,I0,825.95,825.95,2020-04-23,0017,V,2020-05-01,US02,2020-05-01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-05-01,2001822509,6-993-62542,2020,2500252578,1,2020-04-23,2020-04-23,2020-04-23,USD,6-993-62542,HV,4,31,H,I0,21.68,21.68,2020-04-23,0017,V,2020-05-01,US02,2020-05-01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-05-01,2001822509,6-993-68267,2020,2500252550,1,2020-04-30,2020-04-23,2020-04-30,USD,6-993-68267,HV,4,31,H,I0,214.90,214.90,2020-04-23,0017,V,2020-05-01,US02,2020-05-01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-05-01,2001822509,6-993-84340,2020,2500252658,1,2020-04-24,2020-04-23,2020-04-24,USD,6-993-84340,HV,4,31,H,I0,5132.64,5132.64,2020-04-23,0017,V,2020-05-01,US02,2020-05-01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
